"id","name","isDisable","isSubRecipe","category.label","cost.prodQty","cost.prodCost","cost.baseCost","cost.prodUOM.label","cost.sellPrice","cost.suggestPrice","cost.sellMargin","cost.stdMargin","extra.notes","extra.utensil"
"cgrFaDXYopPXl3D9pliD","Kootu New - Snakegourd",false,false,"Kootu",6,269.6312,44.9385,"KG",500,224.6925,11.1263,5,,""
"mKT4MPai9qInY457hDIV","Kootu- Arachu Vitta Kootu Suraikkai",false,false,"Kootu",0.95,29.4489,30.9988,"KG",250,154.994,8.0648,5,,""
"Ce1UKTnz9DS2S3rp2wjh","Kootu- Arachu Vitta Kootu Thalippu",false,true,"Kootu",0.77,0.732,0.9506,"KG",0,4.753,0,5,,""
"HkZYHFaze2jBEIcjpKjJ","Kootu- Arachu vitta Suraikkai Kootu Aravai",false,true,"Kootu",15.84,129.268,8.1609,"KG",0,41.338,0,5,,""
"4l8h1prR5tZebUEl6EIS","Kootu- Mullangi",false,false,"Kootu",8,614.945,76.8681,"KG",350,384.3405,4.5533,5,,"Hotbox: HB"
"9YDhV1Dg7ANjPTzgr2L1","Kootu- Palakaai",false,false,"Kootu",10.7,657.605,61.4584,"KG",350,307.292,5.6949,5,,"Hotbox: HB"
"qFNAc5wh1mvcdDaYL8y2","Kootu- Suraikkai ",false,false,"Kootu",10,451.66,45.166,"KG",250,223.33,5.5351,5,,"Hotbox: HB"
"Y7WYkr2IFF0YDHwETTEa","Kootu-Chow Chow Mor Kootu",false,false,"Kootu",8.5,473.5758,55.7148,"KG",0,278.574,0,5,,""
"EoNCTzXrHkz5khAnK9Ir","Kootu-Keerai, Mangai Kadayal",false,false,"Kootu",1,63.287,63.287,"KG",350,316.435,5.5304,5,,""
"pME4LOEadinEKyChYZ3p","Kootu-Kos",false,false,"Kootu",14,613.456,43.8183,"KG",250,219.0915,5.7054,5,,"Hotbox: ID"
"fqrb5RGH2DFb3fOp92hh","Kootu-Palak Keerai Kadaiyal",false,false,"Kootu",0.82,43.421,52.9524,"KG",350,289.4735,6.6097,5,,""
"D8G0wYVS0geh02E15KED","Kootu-Parangikkaai",false,false,"Kootu",10,321.395,32.1395,"KG",250,160.6975,7.7786,5,,"Hotbox: HB"
"5YXIMR7CAgeOnoRr0Pvc","Kootu-Paruppu Keerai Kadaiyal",false,false,"Kootu",0.75,41.623,55.4973,"KG",350,277.4865,6.3066,5,,""
"SNTHq52bFsMRq11PVhmv","Kootu-Pudalai",false,false,"Kootu",13,599.91,46.1469,"KG",250,230.7345,5.4175,5,,"Hotbox: HB"
"qA1ahukSvbLy8tc6dHtL","Kootu-Vendhaya Keerai Kadaiyal",false,false,"Kootu",1.05,52.671,50.1629,"KG",350,250.8145,6.9773,5,,""
"obbVI2dPg6XowokehZjo","Kumbakonam Pickle",false,false,"Pickle",10,1446.172,144.6172,"KG",300,578.4688,2.0744,4,,""
"LwlwemGTkU2mC4D80wXt","Kurma - Channa Kurma",false,false,"Kurma",1.15,57.7891,50.2514,"KG",0,251.257,0,5,,""
"m5YbRRZ50eAHrxxUT6Vi","Kurma - Parota Kruna Aravai Red",false,true,"Kurma",12.4,375.493,30.2817,"KG",0,151.4085,0,5,,""
"fiwgrTj47AiuTfj8wjbY","Kurma - Parota Kurma Red",false,false,"Kurma",10,536.939,53.6939,"KG",0,268.4695,3.5715,5,,"Hotbox: ID"
"M3vqtc0PZIILTCdkIEdd","Kurma - Potato Kurma",false,false,"Kurma",12.4,682.3401,55.0274,"KG",0,275.137,0,5,,"Hotbox: ID"
"vPgypbJnXOAn7jz7WKCJ","Kurma - Potato Kurma Red",false,false,"Kurma",11,573.9707,52.1792,"KG",0,260.896,0,5,,"Hotbox: ID"
"zcdY0xX8tRmbYSvR4L1r","Kurma- Paneer,Peas  Kurma",false,false,"Kurma",10,1095.303,109.5303,"KG",300,547.6515,2.739,5,,""
"UCt094m646xtkRLifrPq","Kurma- Parota Kurma Aravai",false,true,"Kurma",12.4,391.693,31.5881,"KG",0,157.9405,0,5,,""
"UOZ7K2Uq9SVFOJjlq4kX","Kurma- Veg Kurma",false,false,"Kurma",12.4,655.0372,52.8256,"KG",0,264.128,3.1993,5,,"Hotbox: ID"
"E4N5KwDpGSjIiSWtzNs7","Kurma- Veg Kurma (Rich)",false,false,"Kurma",10,847.3338,84.7334,"KG",0,423.667,1.6651,5,,"Hotbox: ID"
"W0jh99wC9UEwWc1o9yE9","Kurma- Veg Kurma(Rich) Aravai",false,true,"Kurma",10,336.243,33.6243,"KG",0,134.4972,0,4,,""
"hCIFRSlWxhC31SO6iLUt","Kurma-Tomato Kurma",false,false,"Kurma",14,710.4354,50.7454,"KG",0,253.727,0,5,,"Hotbox: ID"
"soyid906kY6jfERr9sIQ","Layer Chapathi",false,false,"Parata",10,23.7564,2.3756,"NOS",0,11.878,0,5,,""
"GFoWt4x2k3Gky4IUaB4Y","Leaf - Tiffin Thattu Ilai",false,false,"Service Items",1,3,3,"NOS",7,15,2.3333,5,,""
"66NwQY2RCFr0exrBwjWb","Leaf - Yaedu",false,false,"Service Items",100,200,2,"NOS",2,10,1,5,,""
"RiA0KAV3EF1Nt6tYdbQ8","Leaf- Round Ilai",false,false,"Service Items",100,200,2,"NOS",3,10,1.5,5,,""
"ve9WtWtSH5FLdV4Y8SZK","Leaf- Sappattu Ilai",false,false,"Service Items",1,4,4,"NOS",10,20,2.5,5,,""
"Sd4X3NJg4Gu61LhTm4AW","Leaf-Tiffin Ilai",false,false,"Service Items",100,400,4,"NOS",7,20,1.75,5,,""
"X5MWDvbVZPEPI428eJ6b","Live - Masal Siyum",false,false,"Deep Fry",100,319.3287,3.1933,"NOS",25,15.8885,7.8289,5,,"Non Insulated: Tray"
"GE4ibBdqz6LZNZG3g9EO","Live Filter Coffee",false,false,"Hot Beverage",10,718.5832,71.8583,"LT",400,359.2915,5.5665,5,,""
"vTp0O46Oro6JR7vQ4zeo","Live Item Charge-BF",false,false,"Service Items",1,0,0,"NOS",1000,0,0,5,,""
"dOK14qGrdJ9Q2veidhdZ","Live Item Charges",false,false,"Service Items",1,0,0,"NOS",1500,0,0,5,,""
"y6sKoBnLa6WBoJxBN7af","Live Poori",false,false,"Piece Main Dish",1,7.225,7.225,"NOS",20,36.125,2.7682,5,,""
"ICfuu6XiTsUuBR78ddHt","Live-Medhu vadai",false,false,"Vada",100,356.8544,3.5685,"NOS",25,17.8425,7.0057,5,,"Non Insulated: Tray"
"FHoXgWwZg6kcoaHES7RX","Lunch Sambar Tempering",false,true,"Sambar",50,30.65,0.613,"KG",0.01,4.277,0.0163,5,,""
"8TUa7KhM942uwtd7F1Fg","Lunch Service Vessel",false,false,"Service Items",1,0,0,"NOS",500,0,0,5,,""
"28hIBJUoGtuVxx8QBvDU","MAAVU - ARISI PARUPPU UPMA",false,true,"Maavu",3.9,151.86,38.9385,"KG",0,196.6925,0,5,,""
"UZ9JWvaOITDmhPVydFQI","MK - Andhra Mor Kuzhambu",false,false,"Mor Kozhambu",10,562.013,56.2013,"KG",0,281.0065,0,5,,""
"lLTEW1qX0xFMhucd4P7b","MK - Andhra Mor Kuzhambu Tempering",false,true,"Mor Kozhambu",10,48.895,4.8895,"KG",0.1,24.4475,0.0205,5,,""
"2DE7ko41w9b9V4JraKlE","MK - Apple Mor Kuzhambu",false,false,"Mor Kozhambu",10,1096.482,109.6482,"KG",650,548.241,5.928,5,,"Non Insulated: SD"
"mFmmbrDpTsAhLUXuOMGp","MK - Bonda Mor Kuzhambu",false,false,"Mor Kozhambu",8,711.732,88.9665,"KG",350,444.8325,3.9341,5,,"Non Insulated: SD"
"P7oCgiVpcyBSC82wmWDr","MK - Mambazbu Mor Kuzhambu",false,false,"Mor Kozhambu",1,79.323,79.323,"KG",0,396.615,0,5,,""
"ZhGr9C6nw6XhhcFh3xpn","MK - Mixed Veg Mor Kuzhambu",false,false,"Mor Kozhambu",10,767.082,76.7082,"KG",350,383.541,4.5627,5,,"Non Insulated: SD"
"qlzkCVI4NPTLpr4wjsk1","MK - Mor Kuzhambu Thaalippu",false,true,"Mor Kozhambu",10,42.082,4.2082,"KG",0.01,21.041,0.0024,5,,""
"HnLIz1l3FzqEg5PXhIWx","MK - Morkuzhambu Aravai",false,true,"Mor Kozhambu",10,554.4,55.44,"KG",0.01,277.2,0.0002,5,,"Hotbox: HB"
"yu9SoAfs9W6HGgNgjGIJ","MK - Pakoda Mor Kuzhambu",false,false,"Mor Kozhambu",10,748.882,74.8882,"KG",450,366.866,6.009,5,,"Non Insulated: SD"
"OV7EX9FGnE8fmYSzABJP","MK - Poosani Mor Kuzhambu",false,false,"Mor Kozhambu",10,689.082,68.9082,"KG",350,336.966,5.0792,5,,"Non Insulated: SD"
"SDHVdF2MD7tEGSY8I4Ls","MK - Sembu Mor Kuzhambu",false,false,"Mor Kozhambu",10,697.732,69.7732,"KG",350,348.866,5.0163,5,,"Non Insulated: SD"
"57TgWAsKFQLPzOKt1UzT","MK-Kovakkai Mor Kuzhambu",false,false,"Mor Kozhambu",10,736.482,73.6482,"KG",350,368.241,4.7523,5,,"Non Insulated: SD"
"G08uMBKe6x2ZozEiZE8Z","MK-Kudaimilakaai Mor Kuzhambu",false,false,"Mor Kozhambu",10,706.482,70.6482,"KG",350,353.241,4.9541,5,,"Non Insulated: SD"
"2HpmIF46CGTERk2LQciq","MK-Paruppu Urundai Morkuzhambu",false,false,"Mor Kozhambu",10,837.757,83.7757,"KG",450,418.8785,5.3715,5,,""
"lk44j20ZE7iyqpI6TwWS","MK-Vendaikkai Mor Kuzhambu",false,false,"Mor Kozhambu",10,686.482,68.6482,"KG",450,343.241,6.5552,5,,"Non Insulated: SD"
"QDgU6ri6PD8jMI2v3whS","Maavu - Bonda, Siyum Veli Maavu",false,true,"Maavu",75,46.24,0.6165,"NOS",0,3.0825,1421.6799,5,,""
"r9DrFKPulE4Yz4bgAtjg","Maavu - Idly Maavu (285)",false,true,"Maavu",3.2,80.481,25.1503,"KG",0,125.7515,0,5,,""
"wQSrPkwRDjkVZh6XpjUM","Maavu- Vendhaya Dosai Mavu",false,true,"Maavu",26,514.92,19.0711,"KG",0,95.3555,0,5,,""
"HAFPIwN2knjrjjxVuvDc","Maavu- Venthaya Dosai Maavu",false,true,"Maavu",100,462.707,4.6271,"NOS",0,23.1355,0,5,,""
"CopOfCGNOcN5HBVceHgr","Maavu-Adai Mavu",false,true,"Maavu",0.32,13.0284,40.7138,"KG",0,203.569,0,5,,""
"7tPghT95MYcOKOI1tH9j","Maavu-Poongar Dosai Mavu",false,true,"Maavu",10,306.63,30.663,"KG",0,153.315,0,5,,""
"oLkiQy10v8R2h1UqLpvE","Manchurian - Gobi ",false,false,"Starter",10,1419.734,141.9734,"KG",500,715.067,3.4962,5,,"Hotbox: HB"
"UptXPk4SaHI1AK6BNNoP","Mandi - Agathi Keerai Mandi",false,false,"Mandi",2,120.608,60.304,"KG",300,281.92,4.9748,5,,"Hotbox: ID"
"wABZMlPmmF1Msf73MSVS","Mandi - Bittergourd, Channa",false,false,"Mandi",3.5,213.9783,61.1367,"KG",350,305.6835,5.7249,5,,""
"0TMaUsucIYLZxkHdjgyn","Mandi - Carrot, Double Beans",false,false,"Mandi",10,658.2127,65.8213,"KG",350,329.1065,5.3174,5,,"Hotbox: HB"
"o4JfgmsqUgsKhHHcxG6E","Mandi - Carrot, Mango, Channa Mandi",false,false,"Mandi",10,836.708,83.6708,"KG",450,418.354,5.3782,5,,"Hotbox: HB"
"ZbkuYP3Ojv4pn1E2E6oY","Mandi - Carrot, Mango, SoyaBean ",false,false,"Mandi",10,1006.222,100.6222,"KG",500,503.111,4.9691,5,,"Hotbox: HB"
"nPn50Xlh0yVj2gZ8AJLM","Mandi - Coconut Milk Mango Curry",false,false,"Mandi",0.67,117.11,174.791,"KG",500,873.955,2.8606,5,,""
"PHm6aC6rETdfQr0R5xtX","Mandi - Coconut Milk Mango Curry Thalippu",false,true,"Mandi",0.5,8.965,17.93,"KG",0.01,89.65,0.0006,5,,""
"G2C6zgjARtqY3h4AaiGm","Mandi - Kudamilagaai, DoubleBeans Mandi",false,false,"Mandi",10,669.3767,66.9377,"KG",350,267.7508,5.2287,4,,"Hotbox: HB"
"xqt5hIlyVV99Xp05DNN4","Mandi - Lady'sfinger Mandi",false,true,"Mandi",10,345.058,34.5058,"KG",0.01,172.529,0.0003,5,,"Hotbox: HB"
"fq8DjavBOV9vK96PHQPu","Mandi - Maa Ginger, Channa Mandi",false,false,"Mandi",10,662.9211,66.2921,"KG",350,331.4605,5.2797,5,,"Hotbox: HB"
"aQvSMZ5w5WiB2e2Z9QLK","Mandi - Mandi Thalippu",false,true,"Mandi",25,19.59,0.7836,"KG",0.01,3.918,0.0128,5,,""
"olDKIWBnBGgAF7YRMeBw","Mandi - MangoGinger, Groundnut Mandi",false,false,"Mandi",10,773.013,77.3013,"KG",400,309.2052,5.1746,4,,"Hotbox: HB"
"MGrClVHG2PGShDJD14D5","Mandi - Milagaai Mandi",false,false,"Mandi",10,802.25,80.225,"KG",400,406.125,4.986,5,,"Hotbox: HB"
"OLEia9UFkzTVlVKoJPmW","Mandi - Pagarkkaai, Nilakadalai",false,false,"Mandi",3.5,213.9783,61.1367,"KG",350,305.6835,5.7249,5,,""
"nhZSYpLrFKCTJG4MlBuT","Mandi - Palakaai Mandi",false,false,"Mandi",12,681.6473,56.8039,"KG",350,284.0195,6.1615,5,,"Hotbox: HB"
"N00b3FJGJ3EL9DT74D0S","Mandi - Pumpkin Puli Curry",false,false,"Mandi",12,359.0759,29.923,"KG",200,149.615,6.6838,5,,"Hotbox: HB"
"qoAwIPCvdo88AEecoI23","Mandi - Pumpkin Puli Curry Podi",false,true,"Mandi",10,23.191,2.3191,"KG",0.01,11.5955,0.0043,5,,"Hotbox: HB"
"0QJk48aZfcVzw1Wl805A","Mandi- Kondaikadalai,Kudai Milagai Mandi",false,false,"Mandi",10,630.5632,63.0563,"KG",350,315.2815,5.5506,5,,"Hotbox: HB"
"Zd0MnfzKtdsrxZMJgWE8","Mandi- Kudaimilagai, Nilakkadalai Mandi",false,false,"Mandi",10,717.9766,71.7977,"KG",350,358.9885,4.8748,5,,"Hotbox: HB"
"NhrGHuQVAbQx8cKDQFnI","Mandi- Maa Inji,Kondaikadalai,Kudai Milagai Mandi",false,false,"Mandi",12,692.3261,57.6938,"KG",550,288.469,9.5331,5,,"Hotbox: HB"
"JRkfln3GD8onKM1e3RNT","Mandi- Vendaikkai, Kondaikadalai ",false,false,"Mandi",10,480.5581,48.0558,"KG",420,247.779,8.7398,5,,"Hotbox: HB"
"qxQP6pi5IPzS8Ffxz0v0","Mandi-Bajji Milagaai, Double Beans",false,false,"Mandi",9,517.0267,57.4474,"KG",350,287.237,6.0925,5,,"Hotbox: HB"
"fFeGg9RJ1qZcEA1a1pQe","Mandi-Carrot, Nilakkadalai Mandi",false,false,"Mandi",19.5,1140.0241,58.4628,"KG",350,292.314,5.9867,5,,"Hotbox: HB"
"Omn32OrFUS0tpBIELnHw","Mandi-Kathari,Urulai Mandi",false,false,"Mandi",12,560.2857,46.6905,"KG",350,233.4525,7.4962,5,,""
"POKA7taoUdo6vkHhWacS","Mandi-Kathiri, Mochai",false,false,"Mandi",11.5,496.9374,43.2119,"KG",350,216.0595,8.0996,5,,"Hotbox: HB"
"eVJDSXpbv3eIl3C3mQE7","Mandi-Kudai Milagai,Soyabean Mandi",false,false,"Mandi",13.3,702.9102,52.8504,"KG",350,264.252,6.6225,5,,""
"ETQCyBaKhHaWWIFxzxbe","Mandi-Maa Ginger, Nilakadalai Mandi",false,false,"Mandi",10,735.4211,73.5421,"KG",420,367.7105,5.711,5,,"Hotbox: HB"
"i7M1tdpE6S2bM1fXLSvJ","Mandi-Maa Inji,Nilakadalai, Kudai Milagai",false,false,"Mandi",10,715.746,71.5746,"KG",420,357.873,5.868,5,,"Hotbox: HB"
"8hsSrvWpdfCjZJoBO2Xo","Mandi-Parangikaai, Nilakadalai",false,false,"Mandi",11,617.1656,56.106,"KG",350,280.53,6.2382,5,,"Hotbox: HB"
"Gml3lXd4azwIl5cCFx8F","Mandi-Sarkaraivalli, Nilakadalai",false,false,"Mandi",11,547.1526,49.7411,"KG",350,248.7055,7.0364,5,,"Hotbox: HB"
"fSPcc9YsxCXceqLp06EG","Mandi-Vendai,Mango,Mochai",false,false,"Mandi",9.2,604.8914,65.7491,"KG",500,328.7455,7.6047,5,,"Hotbox: HB"
"vQRro5m5eo64AaRTsRqG","Mandi-Vendaikaai",false,false,"Mandi",11.2,511.1081,45.6347,"KG",420,234.8695,8.9411,5,,"Hotbox: HB"
"j5ZwIppbPZwyHiEapBBY","Mandi-Vendaikkai,Mochai",false,false,"Mandi",9.2,504.2672,54.8117,"KG",350,282.2105,6.201,5,,"Hotbox: HB"
"wM4zeaeatdYKMeReNTeJ","Mandi-Vendaikkai,Nilakkadalai",false,false,"Mandi",10,524.0581,52.4058,"KG",420,262.029,8.0144,5,,"Hotbox: HB"
"DxnI6rmKNV4r9Fe8bBc7","Mandi-Vendi, Rajma Mandi",false,false,"Mandi",10,580.8381,58.0838,"KG",420,290.419,7.2309,5,,""
"5fvZrGQmkfVWDmnnGzY2","Mango Ginger Thuvayal",false,false,"Thuvayal",0.4,81.48,203.7,"KG",500,1018.5,2.4546,5,,""
"2X7mTft3lWRotSrb2Xv4","Masal Dosa Paneer",false,true,"Stuffing",400,1240.195,3.1005,"NOS",0,15.5025,0,5,,""
"oWg0UMq7uJI70bmxBifA","Masala Poori",false,false,"Piece Main Dish",15,61.392,4.0928,"NOS",25,20.464,6.1083,5,,""
"KwMn6xRvnda0vkb29Q4L","Masala dosa Corn",false,false,"Dosa",100,302.1439,3.0214,"NOS",18,15.107,5.9575,5,,""
"7TMeHhzRLfI3q9O2CNHU","Masiyal - Karunaikizhangu Masiyal",false,false,"Kara Poriyal",10,914.23,91.423,"KG",450,457.115,4.9222,5,,"Hotbox: HB"
"4coqAheDyqr13bO3vHXO","Masiyal- Seppangizhangu ",false,false,"Kara Poriyal",11.5,1072.185,93.2335,"KG",450,466.1675,4.8266,5,,"Hotbox: HB"
"p4mEAMe22KHfi1qEsPEP","Mavadu Inji Pickle",false,false,"Pickle",1,0,0,"KG",750,0,0,5,,""
"i4UUIsqZklttACcrWdum","Mavu - Chinna Chola Dosai",false,true,"Maavu",26,622.269,23.9334,"KG",50,119.667,2.0891,5,,""
"GYCu4gIWnZTo1pnxkWVv","Mavu - Keppai Dosa",false,true,"Maavu",27,606.54,22.4644,"KG",0,112.322,0,5,,""
"jsX1fmhUQPh7u6Oh0E32","Mavu- Arisi Upma Mavu",false,true,"Maavu",10,618.887,61.8887,"KG",0,252.4948,0,4,,""
"rzfYzE9JpSICrZEkThCA","Mavu- Bajji Mavu",false,true,"Maavu",10,1369.633,136.9633,"KG",0,684.8165,0,5,,""
"MEg7dsV8Sz4LszzNQBtv","Mavu- Manchurian Mavu",false,true,"Maavu",10,545.458,54.5458,"KG",0,218.1832,0,4,,""
"Lhm0nFRClO69pnZwzH9d","Mavu- Mysore Bonda ",false,true,"Maavu",3.3,150.56,45.6242,"KG",0,228.121,0,5,,""
"ulxdIEoTDoUVXs5uOBDF","Mavu- Neer Dosai Mavu",false,true,"Maavu",10,251.4,25.14,"KG",0,100.56,0,4,,""
"xpL2sRF3XESeedtgsEzz","Mavu- Rava Dosa Mix",false,true,"Maavu",10,439.0445,43.9045,"KG",0,219.5225,0,5,,""
"BHPfViFd4MolUXMiD22k","Mavu- Vadai Mavu",false,true,"Maavu",4.15,203,48.9157,"KG",0,244.5785,0,5,,""
"cZFYI5z4XUDcXyi148J7","Mavu-65 Mavu",false,true,"Maavu",10,767.601,76.7601,"KG",0,307.0404,0,4,,""
"JGHyQ0G9EktxXvkKLFFl","Mavu-Appa Mavu",false,true,"Maavu",11.5,224.15,19.4913,"KG",0,97.4565,0,5,,""
"PGzPglnLW7Ham4nFqzz1","Mavu-Baby corn Manchurian Mavu",false,true,"Maavu",1.72,101.324,58.9093,"KG",0,235.6372,0,4,,""
"5gsD4OQMiaKRnfWMl1rs","Mavu-Chola Dosa Mavu",false,true,"Maavu",10,183.99,18.399,"KG",0,91.995,0,5,,""
"oTG3Estlmvv1MDmOPlCY","Mavu-Idly Kattu Yanam",false,true,"Maavu",36,1129.35,31.3708,"KG",0,156.854,0,5,,""
"PulaYKnmsKrPnkFM8DdP","Mavu-Idly Maavu",false,true,"Maavu",3.25,74.011,22.7726,"KG",0,113.863,0,5,,""
"UZTNKJtbVtflZMvtiUrk","Mavu-Idly Mavu (290)",false,true,"Maavu",3.3,82.491,24.9973,"KG",0,124.9865,0,5,,""
"c68sJG1wFOW2D1iwb8Ou","Mavu-Idly Mavu (310)",false,true,"Maavu",2.95,82.151,27.8478,"KG",0,139.239,0,5,,""
"aN9O1zjj6BMN2jz0fzMU","Mavu-Idly Mavu(250)",false,true,"Maavu",3.15,75.881,24.0892,"KG",0,120.446,0,5,,""
"wQbRywTmtj7jnE2fRdMS","Mavu-Idly Thooyamalli",false,true,"Maavu",8.64,290.0076,33.5657,"KG",0,167.8285,0,5,,""
"zmfRuXG5tuniP5l6QhgZ","Mavu-Idly mavu (275)",false,true,"Maavu",3.05,69.251,21.308,"KG",0,106.54,0,5,,""
"EylFlxh7o9dXCMck0ABU","Mavu-Javvarisi Dosai Mavu",false,true,"Maavu",10,233.34,23.334,"KG",0,116.67,0,5,,""
"K20u73tUyqxpvtTJupvh","Mavu-Kambu dosa Mavu",false,true,"Maavu",9,199.118,22.1242,"KG",0,110.621,0,5,,""
"sHP3rlY6n1QDilWOLWgA","Mavu-Kandharappa Mavu",false,true,"Maavu",2.7,253.898,94.0363,"KG",0,470.1815,0,5,,""
"xhYXX4XrMtfAw3q0cMaV","Mavu-Karkandu Vadai Mavu",false,true,"Maavu",100,249.7,2.497,"NOS",0,12.485,0,5,,""
"tq0U9E2dlzRAJEuilgiH","Mavu-Karunguruvai Dosa Mavu",false,true,"Maavu",10,307.28,30.728,"KG",0,122.912,0,4,,""
"BrfwJM3S073TgJa7mZw0","Mavu-Kattuyanam Dosai Mavu",false,true,"Maavu",10,307.41,30.741,"KG",0,153.705,0,5,,""
"GdAzbSThDY11vfRlF9wl","Mavu-Kattuyanam Upma Mavu",false,true,"Maavu",10,1089.387,108.9387,"KG",0,435.7548,0,4,,""
"f59Wi5WIw73lS9BxJsm4","Mavu-Keppai Idly Mavu",false,true,"Maavu",3.26,77.506,23.7748,"KG",0,118.874,0,5,,""
"XtHCirikVctMeuDURxmE","Mavu-Kuzhi Paniyara Mavu",false,true,"Maavu",2,47.885,23.9425,"KG",0,119.9875,0,5,,""
"KSA7ADT6lNkuB1xI3wrn","Mavu-Mappillai Samba  Dosai Mavu",false,true,"Maavu",10,307.28,30.728,"KG",0,122.912,0,4,,""
"JkShX5gEkU997n8onnke","Mavu-Masal Siyum Mavu",false,true,"Maavu",2.8,83.14,29.6929,"KG",0,148.4645,0,5,,""
"0y5S94plSDeQRlobbmSx","Mavu-Mavu urndai Mavu",false,true,"Maavu",10,1138,113.8,"KG",0,569,0,5,,""
"dU8C81gf5cJfYLE2hPWo","Mavu-Mini Idly",false,true,"Maavu",3.1,79.301,25.581,"KG",0,127.905,0,5,,""
"SptCpZLEZ8cV6OlMufNn","Mavu-Multi Grain Dosai Mavu",false,true,"Maavu",10,226.45,22.645,"KG",0,90.58,0,4,,""
"0U67gIaoYA2JM4mVt4Bl","Mavu-Navara Dosai Mavu",false,true,"Maavu",11.2,317.82,28.3768,"KG",0,141.884,0,5,,""
"aUqgkJvHSheC39anS1gO","Mavu-Navara Upma Mavu",false,true,"Maavu",10,1089.387,108.9387,"KG",0,544.6935,0,5,,""
"Hay41LILirV06cpE9nqd","Mavu-Pidi Kozhukkattai Maavu",false,true,"Maavu",2.7,37.082,13.7341,"KG",0,68.6705,0,5,,""
"xpDWxOreh5WWBXgD3i1X","Mavu-Samai dosai Mavu",false,true,"Maavu",10,398.85,39.885,"KG",0,199.425,0,5,,""
"JbvEGSAxgtD94kWAJosH","Mavu-Sponge Dosai Mavu",false,true,"Maavu",10,694.292,69.4292,"KG",0,347.146,0,5,,""
"sLFhLbZaSNWDhskCcViy","Mavu-Stuffing Bonda mavu",false,true,"Maavu",2,63.256,31.628,"KG",0,158.14,0,5,,""
"IyEGqXPlk4R7YJFT1Hqw","Mavu-Thooyamalli Idly Mavu",false,true,"Maavu",8.64,272.3176,31.5182,"KG",0,157.591,0,5,,""
"7zVEVfyCTyj2WdhI1LD0","Mavu-Uthappa Mavu",false,true,"Maavu",9,214.014,23.7793,"KG",0,118.8965,0,5,,""
"kU4cjJSBPvW9is1dzZox","Mavu-Varagu Dosai Maavu",false,true,"Maavu",9,330.604,36.7338,"KG",0,183.669,0,5,,""
"pFClGLBAOLXvkQ9m203Z","Mavu-Ve.Paniyara Mavu",false,true,"Maavu",10.3,284.755,27.6461,"KG",0,138.2305,0,5,,""
"ABzsJjPpMiMeQUXIwGr0","Millets-Keppai Idly",false,false,"Piece Main Dish",100,118.874,1.1887,"NOS",16,5.9435,13.4601,5,,"Hotbox: HB"
"u2n4misLWejBq8Ws5tl5","Mysore Pa",false,false,"Sweet Piece",1,0,0,"NOS",30,0,0,5,,""
"6hW9LqSNCOrsCRzX0WEC","NAVARA IDKY MAAVU",false,true,"Maavu",13,0,0,"KG",0,0,0,5,,""
"0lhAjMakPEf7GI46nh44","Nattu Sakkarai",false,false,"Sweet Bulk",1,90,90,"KG",180,450,2,5,,""
"9N86JZpHS4wbOZ5HPpXu","Noodles - Noodles Pasta",false,false,"Bulk Main Dish",0.6,80.28,133.8,"KG",500,669,3.7369,5,,""
"iaaCRMv0n8Kgqbah1QNq","Noodles- Veg Noodles",false,false,"Bulk Main Dish",11,559.989,50.9081,"KG",250,254.5405,4.9108,5,,""
"hIjxa8o2mqT6Ri5kHf1J","Nuggets Coating",false,true,"Starter",20,20.172,1.0086,"NOS",0.01,5.043,0.0099,5,,""
"9xdSYBXoGv4ZpgX6veVj","ON Garlic Podi Thattu Idly",false,false,"Piece Main Dish",100,879.4529,8.7945,"NOS",30,43.9725,3.4112,5,,"Hotbox: HB"
"qujTYk9TF9pHsGQyGAPR","ON PARUPPU NEI (MOONG DAL)",false,false,"Bulk Main Dish",2,95.99,47.995,"LT",250,212.975,5.2089,5,,"Non Insulated: Thooku"
"h3jeTaYaXd4TyXJhG0aA","ONLINE - THATTU IDLY PLAIN",false,false,"Piece Main Dish",100,292.4019,2.924,"NOS",30,14.62,10.2599,5,,"Hotbox: HB"
"qvPVveb6fc9BORqvSgbT","ONLINE - Thooyamalli Thattu Idly",false,false,"Piece Main Dish",100,0,0,"NOS",30,0,0,5,,"Hotbox: HB"
"VheO1IHFh0CRvUG06ZnF","ONLINE ADAI DOSAI",false,false,"Piece Main Dish",6,31.3141,5.219,"NOS",20,26.095,3.8322,5,,""
"qSBuiVISkAaGGUiTwgPJ","ONLINE Adai",false,false,"Piece Main Dish",8,31.7934,3.9742,"NOS",20,19.6085,5.0998,5,,""
"V4D6JzlFK1t37LHOoFvq","ONLINE PARCEL",false,false,"Service Items",1,0,0,"NOS",10,0,0,5,,""
"w7MJpGTz9vzQdnaNUQMn","ONLINE POORI",false,false,"Piece Main Dish",75,252.251,3.3633,"NOS",18,16.8165,5.3519,5,,"Non Insulated: Tray"
"MVJPZnDwSNEJdujHhqP5","ORDER-Adai",false,false,"Piece Main Dish",10,30.9484,3.0948,"NOS",30,15.474,9.6937,5,,""
"rLY8y4UQTEmbh0Ks8wSb","Olan",false,false,"Kootu",10,730.385,73.0385,"KG",400,365.1925,5.4766,5,,""
"ntRqbsnH37Kb2YPONu62","Onion Base Gravy",false,true,"Subji",30,872.23,29.0743,"KG",0,145.3715,0,5,,""
